id,title,room,day,no,elevator_pitch,prerequisite_knowledge,audience_takeaway,talk_format,audience_python_level,audience_expertise,track,lang_of_talk,lang_of_slide,description,name,profile
203309,I can't believe it's still here!,#pyconjp_4,1,3,"""I can't believe this piece of code is still here!""

You may shout it out when you see a function should have been deprecated in 3 years ago. The function may be created by your ex-colleagues but no one manages it after his / her leave. It may hit the system now, or just silently stay in the great number of source files. You may still ponder the next move - remove it now, or let it stay there until the application retirement. The talk will dives into this scenario and purpose a systematic approach, [auto-deprecator](https://github.com/auto-deprecator/auto-deprecator), to resolve the problem.",No prerequisite is required.,"- The target audience are those who cares about software quality, ranging from open source project contributors to enterprise application product owner. 

- The audience can have a high level view on removing a dead code without much effort.",Talk(30min),Beginner,0%,Tips of development with Python,English,English only,"### Introduction (2 mins)

### Case study (3 mins)

The introduction is a case study of Knight Capital Group incident in 2012. The incident was a major stock market disruption caused by the group and led to a huge trading loss in the firm. The root cause was an expired application called Power Peg accidentally running after the market open, and the application was running for 45 minutes until the team discovered and shut it down. The case is a good example to illustrate how a technical debt of unused codes can turn into a financial debt in a company.

### Analysis (5 mins)

Most developers are smart and passionate in programming, but why do they tend to keep a dead source code in the project? 

First the following myths will be deserted in the talk.

Myth:

- Lack of diligence and attitude

- Lack of incentive

- Lack of development time and resource

Then the following reasons will be gone through

- Uncertainty and indefinite business value to clean technical debt

- Unclear usage from the clients and downstream processes on the existing application

- Missing tools / systematic approach to remove unused codes

### Approach (7 mins)

The talk will separate the timeline to retire an unused function into three stages: Warning, Expired and Cleaning.

1. Warning

The stage requires to alert the developers and users the future deprecation of the code. If the piece of code is used in the closed system, the developers should head up the team on it. The easiest way is to put the concerned developer into the pull requests to review. A message, an email, or a release notes is also an appropriate approach.

If it is public for the users or the depending systems, it can first give a deprecation warning when it is called. The product owner should also plan ahead the expiry version and execute it in the future. Finally, a conversation with the potentially impacted clients is a direct approach.

Also, releasing the software with versions aligned with [SemVer 2.0](https://semver.org/) can give a big hints for the users of choosing a proper version to install.

2. Expired

In the expired stage, the user should get an exception when the deprecated function is called. In the interactive usage, the user migrate the deprecated function to the suggested one in the exception message. For the downstream process, if its developers are not aware of the deprecation plan before the expired stage, they can still work around the exception with a specified handling, e.g. injecting environment variable.

3. Cleaning

After the expired stage, the deprecated function should be removed from the code base. It is easy to execute, but also easy to forget the execution in the stage. If it requires the manual effort to proceed this process, the team has to strive a good balance on the deprecation frequency. For example, in pandas, the deprecations will only be enforced in major releases, so that the team can focus on functionity enhancement and bug fix in the minor versions.

### Auto deprecator (5 mins)

The library [auto-deprecator](https://github.com/auto-deprecator/auto-deprecator) will be introduced as a systematic approach to the approach mentioned before. The section will go though some code examples about how the library can tackle the problem pragmatically. I will also compare the library `auto-deprecator` with other open source libraries, e.g. [deprecated](https://github.com/tantale/deprecated) 

1. Warning

Developer can put a Python decorator on the function or class method to warn the users the expiry version and migrated function name. To customize the handling method to align with the team practice, the default warning behavior, i.e. throwing `DeprecatedWarning`, can be modified.

Meanwhile, the downstream processes can test the impact of the deprecated function by injecting the environment variable `DEPRECATED_VERSION`.

2. Expired

The nightmare for the developers is once the function is deprecated, the clients or the developers of the downstream processes call in and ask back the function. They may not be aware of the deprecation schedule, or they do not have sufficient development resource to handle it in time. The environment variable `DEPRECATED_VERSION` is the last safeguard to this situation.

3. Cleaning

The script `auto-deprecate` in the library can be added in the continuous integration / continuous delivery flow. Before releasing the package, the script removes all the expired source codes, and run all the unit test cases. It saves the development time to manually execute the code removal in a systematic approach.

### Conclusion (3 mins)

### Q&A (5 mins)",Gavin Chan,Gavin Chan is a principal quantitative developer in AXA Investment Managers Chorus Ltd with 7+ years of experience in software development and finance industry.
203588,Python × AWS × Serverless 初学者が次の一歩を踏み出すためのテクニック,#pyconjp_2,1,3,"サーバーレスが界隈でホットな話題になってゆくなか、初学者であった私は興味を持ちつつも中々チュートリアルの次に進めずにいました。入門編の次の一歩を踏み出すための情報源が少なく、何から始めたらよいのかがわからなかったのです。この状況は私が観測する限り現在も続いており、多くの初学者が同じ悩みを持っているのではないかと思います。

私が業務経験やプライベートの開発において得た知見の一部を紹介することで、以前までの私と同様の悩みを抱えていたエンジニアの助けになればと思います。","[1] デコレータに関する知識
自力で実装できる必要はないが、どのようなものであるかは知っていること。
ロギング周辺の話題で扱います。

[2] AWS Lambda に関する知識
資料等で概要を知っているのであれば、それでも構いません。
Hello world レベルでも、経験があると望ましいです。
IAM等の周辺知識は不要です。

[3] Serverless Framework もしくはそれに類するフレームワーク(※)の利用経験
デプロイまでのチュートリアル程度の経験があると望ましいです。
しかし、冒頭に簡単に説明はするので必須ではないと考えています。
(※) ... AWS SAM, Terraform, Zappa など
","・サーバーレス開発におけるプロジェクト構成
・ローカルとクラウドの両方で動作する、開発やすいコードのあり方
・運用時に役に立つロガーの作り方",Talk(30min),Intermediate,50%,Case studies (excluding web programming or machine learning),Japanese,Japanese only,"Serverless Framework が普及したことで、サーバーレス開発を取り巻く環境は大きく進化しました。ごく簡単なボットアプリケーションやAPIサービスであれば、極めて短時間で自身のコードをデプロイすることができます。

しかし、そのような入門体験を終えた後、次の足場を見失ってしまう初学者も多いのではないかと思います。ひとつの理由は、サーバーレス開発におけるイディオム、あるいはプラクティスと呼べる情報源が比較的少ないことにひとつの理由があるのではないかと、私は考えています。

そこで、このセッションでは発表者が業務で得た知見を交えつつ、サーバーレス開発をより豊かにするノウハウをご紹介します。
構成とタイムラインは以下の通りです。

・導入 (2min)
　・自己紹介
　・本発表のモチベーション
・AWSにおけるサーバーレスアプリケーション構築の基本 (3min)
　・イベント駆動アーキテクチャへのシフト
・Serverless Framework 基本のおさらい (3min)
　・Hello world / プロジェクト作成からLambda Function のデプロイまで
・プロジェクト構成の一例 (5min)
・python-dotenv と serverless-dotenv-plugin の活用 (7min)
　・ステージごとの変数管理
　・ローカルとクラウドの両方で動作するコード
・ロギングのプラクティス (7min)
　・トレース可能なIDを付与する
　・JSONロガーを用意する
　・ハンドラ関数にロギング用デコレータをアタッチする
・まとめ (1min)
・質疑 (2min)",hassaku,"株式会社サーバーワークス所属。ここ1年ほど、MSP（マネージド・サービス・プロバイダ）事業に関わるプロダクトの保守と開発をやっています。

技術同人誌「実践 AWS CDK - TypeScript でインフラもアプリも！ (技術書典9 出典作品)」の共同著者です。
https://booth.pm/ja/items/1881928"
203453,PythonでXBRL形式の財務情報を扱おう,#pyconjp_5,1,3,"コロナ禍に見舞われた今年、上場企業の財務状況の変化に興味を持つ方が増えているのではないでしょうか。
このトークでは、Python製OSSであるArelleを利用し、XBRL形式の有価証券報告書から欲しい情報を取得する方法を共有します。","- 何らかのパッケージを使ってPythonでスクリプトを書いた経験。
- XML形式のデータを解析したこと、財務諸表を読んだことがあるとトークがより理解しやすいですが、必須ではありません。","- Python製OSS Arelleの使い方
- XBRLの基礎知識
- 金融庁EDINETから有価証券報告書などのデータを取得する方法",Talk(30min),Intermediate,0%,Data Science / Machine Learning,Japanese,Japanese only,"XBRLとは、各種事業報告用の情報を作成・流通・利用できるように標準化されたXMLベースの言語です。
日本では上場企業などに対し、有価証券報告書などの書類をXBRL形式で提出することを（原則）義務付けており、そのデータは金融庁のEDINETという電子開示システムで公開されています。

1社の過去数年の実績推移や2社比較などを行う場合は、無償公開されている分析用サービスを利用すると手間が掛からず便利でしょう。  
しかし、ある業種の企業全体をまとめて扱ったり公開サービスで提供されていない分析を行ったりしたいケースもあると思います。そのような時には自分で必要なデータを作成する必要があります。

そのデータの作成方法と、必要な前提知識をこのトークで紹介します。  
  
XBRLの解析には Arelle というPython製のOSSを使用します。Arelle は XBRL International というXBRLを開発・保守する組織により、XBRL仕様に準拠したレポート使用ソフトウェアとして認定されています。  
Arelleを活用することで仕様の複雑なXBRLの解析が楽になります。  
しかし、その使い方が分かる情報は現状では少ないです。  
このトークでは、上記のデータ作成例を通して、Arelleの主要な機能の使い方も紹介していきます。
 
処理対象として、EDINETで公開されている上場企業の有価証券報告書（または四半期報告書）を使用します。  
財務分析はトーク対象外です。  

構成とタイムラインは以下のとおりです。  
※多少変更する可能性があります

+ 導入 (2min)
　- 自己紹介
　- きっかけ

+ XBRL (4min)
　- XBRLとは
　- 基本構造
　　- タクソノミ
　　- インスタンス

+ EDINET (4min)
　- EDINETとは
　- EDINETタクソノミ
　- 提出者別タクソノミ
　- 必須項目

+ Python製OSS: Arelle (3min)
　- Arelleとは
　- ArelleでXBRLを解析するメリット

+ 財務三表の概要 (3min)

+ 複数企業の財務データをまとめて扱う際の注意点 (2min)

+ PythonでXBRL形式の有価証券報告書を扱おう (10min)
　- EDINETからデータ取得（EDINET API）
　- XBRLデータから欲しい情報を取得（Arelle）
　　- 会社情報、提出書類情報
　　- 財務情報
　- 出力

+ まとめ (1min)
+ 質疑応答 (1min)",Miyasaka Eriko,経理歴3年、現在はデータ分析系の業務と趣味でPythonを使っています。
203925,Exploring Biasness in Indian Media,#pyconjp_5,1,4,"Recognition of bias in Indian Media poses a serious challenge due to the existence of various regional languages, political parties and huge population with different mindsets. I addressed this by finding out the kind of stories selected by media and find out the ideology that it promotes.",Target audience having introduction about ML methods would be great but it is not necessary.,"After watching this talk, audience will get to know about Topic Modelling and how to solve a unsupervised learning problem statement. This talk mainly covers the approach we took from the ground up which will be beneficial for beginners. ",Talk(30min),Intermediate,0%,Data Science / Machine Learning,English,English only,"                                            Introduction
We will discuss what is Biasness and why is it important. We will also discuss with some examples from India Media context to get a brief about data.
                                            
                                                Basics
We will mainly discuss about Topic Modelling and go brief on Latent Dirichlet Allocation Algorithm. We will implement LDA using gensim.models.ldamodel.

                                            Methodology
We will go over how we approached Biasness for Indian Media Context. All our experiments in this project were carried out using Python and it's different libraries. 

In the end we will talk about the results and takeaway from the project.

Outline:
1. Intro to Bias and Types of Bias [5 Min]
2. Brief about Indian media and Dataset Introduction[2 Min]
3. Into to Topic Modelling [3 Min]
4. Approach Outline[10 Min]
    * Why we used latent dirichlet allocation and Demo
    * Our Methodology
5. Takeaways and What does the results signify?[5 Min]
6. Q&A [5 Min]",prashant0598,"Prashant is a distinguished full-stack data scientist, skilled in application of machine learning techniques for solving data based problems. Currently, a final year undergraduate Computer Science student and also a Data Science Intern at Guavus . He is an experienced open source developer and have also mentored for SCoRE Lab. He began his career as Data Science Intern at PwC where he worked with Logistics client to automate their internal process and drive sales .

Prashant is Co-Organiser of Local Python Community group called PyJaipur, which is largest technical group in that state. He is an active community guy and loves to share and learn as much he can by organizing Meetup and networking with individuals."
203875,GAE/Python2 to Python3 Migration Journey,#pyconjp_2,1,4,本セッションでは、Google App Engine (GAE) の Python 2.7 で構築されたアプリケーションを、 Python 3.7 基盤に移行していく際の戦略・戦術についてお話します。GAE/Python2とPython3は、基盤の設計思想が大きく異なるため、単なる言語バージョン更新ではなく、アプリケーションの根幹となるライブラリ・アーキテクチャの刷新が必要なプロジェクトです。APIエンドポイントが300個ほどあるアプリケーションを、安定稼働させながら順次移行していくために編み出した戦術・戦略についてお話します。,Webアプリケーション開発を行った経験がある,大規模なアプリケーション・アーキテクチャの変更を、安全・確実に進めるためのナレッジ,Talk(30min),Intermediate,0%,Web programming (including web frameworks),Japanese,Japanese only,"本セッションでは、Google App Engine の第一世代ランタイムである Python 2.7 で構築されたアプリケーションを、第二世代ランタイムである Python 3.7 に移行していく際の戦略・戦術についてお話します。

Google App Engine (GAE) は、 Google が提供するWebアプリケーション実行基盤です。 GAEそのものは、Google Cloud ブランドが登場する以前の 2008年から提供されている歴史あるサービスです。
GAEの第一世代(Python2.7)と第二世代(Python3.7)の間では、アプリケーション構築のアプローチが大きく異なります。第一世代ランタイムでは、アプリケーション開発に必要となる多くの機能（データベース、非同期タスク、スケジューラ、全文検索、キャッシュ等）が AppEngine SDK に統合されており、対応するライブラリを import するだけで利用することができました。第二世代ランタイムでは、各機能に対応する後継のクラウドサービスを１つずつ自分で選択して組み込む形へと変化しました。

このように、GAE/Python2 から GAE/Python3 への移行は、単なる言語バージョンの更新プロジェクトではなく、アプリケーションの根幹となるライブラリ・アーキテクチャの刷新を必要とするプロジェクトです。私達の開発するアプリケーションは、300個近いAPIエンドポイントを持っており、これらを一度に全て切り替えることは困難です。安定稼働させながら、順次移行していくために編み出した以下のような戦術・戦略についてお話する予定です。

- API単位での部分移行戦略
- アプリケーション基盤ライブラリのギャップを埋めるための独自ライブラリ整備
- 型ヒント等を活用した堅いプログラミング
- 実データでの互換性チェック環境の構築
- など

構成・タイムライン
 - はじめに・自己紹介 - 5分
 - 背景 - 5分
 - GAE移行の戦略 - 7分
 - GAE移行の戦術 - 8分
 - まとめ - 5分
",Akira Yumiyama,株式会社レヴィ CTO として「変化に強いシステム設計」を広めるためサービス開発を行いつつ、技術顧問としても活動している
203941,Pythonで始める負荷試験,#pyconjp_4,1,4,"Webシステム運用時に避けては通れない工程のひとつに負荷試験があります
負荷試験に用いられるツールには様々なツールが存在しますが、
どのツールを用いても以下のようなことに直面するのではないでしょうか？

複雑なシナリオを書かざるを得ない状況
アプリケーションの更新に合わせてシナリオも更新しなくてはいけない状況
チームメンバーへシナリオを共有しなくてはいけない状況
様々な境界値や条件を指定してテストをしなくてはいけない状況
テスト結果を共有しなくてはいけない状況

これらに対してPythonを用いてチーム開発の現場で取り組んだ内容を、
実例を元にデモを交えてご紹介させて頂きます","Pythonを用いてwebアプリケーションを作成した経験
負荷試験を行った経験があるとより理解が深まると思いますがMUSTではありません","・Pythonを用いて負荷試験を行う方法
・Locustの操作方法
・負荷試験手法ならびに結果を俗人化させない方法",Talk(30min),Intermediate,0%,Tips of development with Python,Japanese,Japanese only,"JMeterやGatlingなど負荷試験では様々なツールが用いられています
しかし、Locustを用いた負荷試験の実例は他ツールに比べて数が少ないのが現状です
また、Webシステムに対して負荷試験を行う際に直面する「複雑なシナリオ作成」・「境界値の変更」だけでなく
チームメンバーへの「シナリオの共有」・「結果の共有」をどのように実現したか
実際の事例を元に本発表でお伝えさせて頂ければと思います
構成とタイムラインは以下のとおりです
- 自己紹介(1分)
- Locustの紹介(5分)
  - インストール方法
  - シナリオの書き方・起動の仕方
- 活用方法(10分)
  - なぜLocustを使おうとしたか
    - 他のツールとの比較検討
  - 負荷試験実施
    - 境界値の変え方
    - テスト条件変更方法
    - シナリオの更新・共有
    - テスト結果の共有
  - どんなメリット・デメリットがあったか
- デモンストレーション(10分)
- まとめ(3分)
- 質疑応答(1分)",Yusuke Nishio,"株式会社ブレインパッド,Webアプリケーションエンジニア
リスティング広告運用自動化ツールの開発に従事"
201618,What happens behind execution of an `import` statement?,#pyconjp_1,1,4,"Have you ever spent 10-15 minutes debugging ImportErrors, ModuleNotFoundErrors, without reaching anywhere? Would you want to learn about what happens from the moment Python parses 'import x', to the point when you execute a function of 'x' module? Let's dig into the internals of the Python's import system.","Syntactic knowledge of Python
Should have come across import/$PYTHONPATH related errors
If you don't know either and still like the talk idea, please follow [this](https://gist.github.com/plant99/9fee5dbe73f25d4da9c7fb956a36b889) gist to 'intentionally' come across the errors :)","An understanding of the import system's mechanics, which helps to quickly debug and fix path/import related errors.
Knowledge of import hooks, to build custom import related plugins.
",Talk(30min),Beginner,0%,Python core,English,English only,"TL;DR

This talk follows this template to explain what goes on in the background when you execute from spam import ham, or any other import statement. Additionally, it discusses import hooks and how use them.


Introduction

Every Python script involves import statements. And if you develop software with Python, you might already have come across import and path related errors like ImportError, ModuleNotFoundError, etc.
It's important to know the import mechanics, both for general knowledge, and to develop custom plugins to tweak the import system. In this talk, we'd discuss in detail about how the import system works, its components and what tasks they perform respectively.


Who should attend this talk?

This talk is most suitable for beginner to intermediate level Pythonistas.


How does the talk proceed?

- The talk starts with packages in Python, and how to organize Python files in order to make them distributable, and importable.
It proceeds to discuss about $PATH and $PYTHONPATH, and how they are used to enable system-wide imports, and how capable are Python's path based import handlers, if they let a programmer import from remote URIs, etc.
- Different types of packages such as regular packages, namespace packages, frozen modules, etc. are discussed.
- After that, some key components are introduced i.e sys.modules and how modules are refreshed and regulated in runtime, what finders and loaders are, and what 'import protocol' is, sys.meta_path, sys.path_hooks
- The talk then goes in detail about finders, the default finders in Python, spec object, and its functioning.
- After finders, loaders are discussed with sample code, explaining the steps involved from processing a spec, and creating, executing, and loading a module to sys.modules.
- After finders and loaders, 'import hooks' are discussed i.e how Python allows injection of custom components to handle a pre-defined import statement.
- This follows a demonstration of import hooks, implementation of a meta_path finder Class which protects importing of modules from an http server with a token exchange. (So the source code is protected, and it can be logged who requested the source code by a signature to act against misuse.)
- The demonstration is followed by listing some important use cases of import hooks, and how folks have used it in the past.


What can someone get out of this talk?

An understanding of the import system's mechanics, which helps to quickly debug and fix path/import related errors.
Knowledge of import hooks, to build custom import related plugins.


Outline

Time Duration - Topic

0 - 4 Introduction to packages and how to organize packages

4 - 7 Types of packages in python, and the default ones the import system supports.

7 - 12 Components of import system - sys.modules - finders and loaders - chronology of import related tasks

12 - 15 Finders, examples of finders, and how they function, find_spec function

15 - 17 sys.meta_path, sys.path_hooks in detail

17 - 19 Introduction to PEP 302, and import hooks

19 - 22 explain loaders with template code

23 - 25 code walkthrough and demonstration of an implementation of import hooks

25 - 26 briefly cover 'importing of submodules' topic with an example

26 - 28 present use-cases of import hooks, and usage in industry, conclude.

28 - 30 Q&A",Shivashis,"Shivashis Padhi is a senior, majoring Computer Science and Engineering at National Institute of Technology, Tiruchirappalli, India.

He loves earth and atmospheric sciences and pursues them as hobby. With a desire to contribute more directly towards research in these areas, he has developed a keen interest in Geographic Information Systems over time.

With ~3 years of experience as a student software developer associated with a multitude of student organization(Python Software Foundation - GSoC'20, Delta Force), small and large scale startups(Grofers, Flytbase Labs, Gmetri), he lives by a simple policy, 'learn and build to make the world a better place'."
202389,量子コンピュータと現行コンピュータ、解法や解の違いは？～ナップサック問題を考える～,#pyconjp_3,1,4,"Pythonを使用し、注目を集める最先端の量子コンピューティング技術を取り扱います。
量子コンピューティングの中でも特に量子アニーリングを使用し、組合せ最適化問題に取り組みます。組合せ最適化問題の一つであるナップサック問題を例題に取り上げ、量子コンピューティングフレームワークのBlueqatで解を求めます。
またこれに並行して、現行のコンピュータを使用した組み合わせ最適化問題の一般的な計算ツールであるGoogle OR-ToolsソルバーをPythonでプログラミングし、解を求めます。
組合せ最適化問題について知るとともに、その解法として量子アニーリングや汎用ソルバー、それぞれのプログラミング手法とその実行結果を学び、検証します。",必須ではありませんが、量子アニーリングやナップサック問題が何かを知っていると理解しやすくなります。,量子アニーリングと組合せ最適化の関係、ナップサック問題の解法、BlueqatやOR-Toolsの使い方など,Talk(30min),Intermediate,50%,Data Science / Machine Learning,Japanese,Japanese only,"Pythonを使用して量子コンピューティングを取り扱います。今、最も注目を集める最先端技術の一つとして、量子コンピューターがあげられます。今回は、特にその機能の一つである量子アニーリングを取り上げ、組合せ最適化問題を解きます。

量子アニーリングは組合せ最適化問題に特化した量子コンピューティング技術です。量子アニーリングを実行するにあたり、MDR社(東京)からオープンソースで提供されているBlueqat(ブルーキャット)を使用します。BlueqatはPythonで動作する量子コンピューティング専用のフレームワークです。

組合せ最適化問題とは、ある課題を解決する際に、その構成要素に対して、選択する／選択しないや、数量を超えない、最大値／最小値を求める、等の条件のもとで最良の解を求める問題で、工場の生産計画や勤務シフトスケジュール、物流配送など幅広い分野でビジネス課題として取り組まれています。この組合せ最適化問題の中でも特に基本的な問題であるナップサック問題を例題に取り上げ、最適解を求めます。

量子コンピューティングの一方で、現行のコンピュータ上でアルゴリズムを組み、解を計算し最適解を求める取り組みも盛んに行われています。このような最適化問題を解くための専用ソフトウェアとして、ソルバーと呼ばれるツールが多数開発されています。今回は、これらの中からGoogle社によりフリーで提供されているGoogle OR-Toolsを使用して、同じナップサック問題を解きます。Google OR-ToolsはPythonでプログラミングするソルバーです。

最後に、量子アニーリングにより算出した解と、ソルバーにより算出した解を比較し、結果を検証します。

今回の取り組みを通して、組合せ最適化問題について知るとともに、その解法として量子アニーリングや汎用ソルバーがあること、またそれぞれのPythonによるプログラミングと解の算出の仕方、さらにそれぞれの解の結果について学ぶことができればと思います。

＜主な流れ＞

1.今回の取り組みの概要
2.組合せ最適化問題とナップサック問題について
3.量子コンピュータと量子アニーリングについて
4.Blueqatによる量子アニーリング解法
5.現行コンピュータと汎用ソルバーについて
6.Google OR-Toolsによる解法
7.両者の解の比較検証とまとめ",哲朗 田端,システムエンジニアとして金融や通信など様々な分野のシステム開発に携わっています。
203956,Combining ayncio and threads in the same application,#pyconjp_3,1,5,"In recent years, the asyncio environment in Python has matured a lot. Something which is often considered an issue, though, is combining code which does not support asynchronous execution with otherwise async code. The talk will show that this is not really a major problem anymore and can indeed be used to bring blocking code or threaded code into the async world as well.","Some knowledge about asyncio and threading would be useful, but is not essential.","The talk will show that combining async and threaded code is not really a major problem anymore, allowing you to use both in your applications.",Talk(30min),Intermediate,50%,Case studies (excluding web programming or machine learning),English,English only,"Subtitle: Writing a Discord bot which streams YouTube videos to channels

In recent years, the asyncio environment in Python has matured a lot. Something which is often considered an issue, though, is combining code which does not support asynchronous execution with otherwise async code. The talk will show that this is not really a major problem anymore and can indeed be used to bring blocking code or threaded code into the async world as well.

The practical example is a Discord bot implementation, which uses asyncio for handling requests, with a threaded application using the VLC to create snapshots of YouTube live streams at regular intervals. The snapshots are then sent to a Discord channel to give a preview of the various talk sessions held online. We will use this bot at EuroPython 2020 on our Discord server.",Marc-Andre Lemburg,"Marc-Andre is the CEO and founder of eGenix.com, a Python-focused project and consulting company based in Germany. He has a degree in mathematics from the University of Düsseldorf.

His work with and for Python started in 1994. In 1997, he became a Python Core Developer. He designed and implemented the Unicode support in Python and continued to maintain the Python Unicode implementation for more than a decade, after it first appeared in Python 2.0. He also authored the well-known mx Extensions, e.g. mxTextTools, mxDateTime and mxODBC, which are now distributed and maintained through eGenix.com.

Marc-Andre currently is Chair of the EuroPython Society (EPS) which organizes the EuroPython conference series and support the Python community in Europe.

He is also a founding member and Fellow of the Python Software Foundation (PSF) and has served on the PSF Board several times.

Today, Marc-Andre spends most of his time consulting and managing large-scale customer projects heavily relying on Python and databases. More details are available on http://www.malemburg.com/."
203444,PySnooper - Never use print for debugging again,#pyconjp_1,1,5,"I had an idea for a debugging solution for Python that doesn't require complicated configuration like PyCharm. I released PySnooper as a cute little open-source project that does that, and to my surprise, it became a huge hit overnight, hitting the top of Hacker News, r/python and GitHub trending. In this talk I'll go into:

 * How PySnooper can help you debug your code.
 * How you can write your own debugging / code intelligence tools.
 * How to make your open-source project go viral.
 * How to use PuDB, another debugging solution, to find bugs in your code.
 * A PEP idea for making debuggers easier to debug.",Basic Python development," * Learn how to use PySnooper to debug your code
 * Learn how to use PuDB to debug your code
 * Learn how to communicate your open-source project to others",Talk(30min),Intermediate,50%,Tips of development with Python,English,English only,A new debugging solution for Python that became a huge hit overnight,Ram Rachum,"Ram Rachum is a software developer specializing in Python. When he's not writing his biography in the third person, he's doing consulting work for clients big and small, giving Python training to teams that would like to deepen their Python skills, and organizing the bi-monthly PyWeb-IL conference.

Python training: http://pythonworkshops.co/"
203877,Pythonソースコードの構造可視化とそれがもたらすもの,#pyconjp_2,1,5,"1万行を超えるようなアプリケーションの開発に途中からジョインしたとき、最初に何をしますか？
コードの全体像が分からなくて困ったことはないでしょうか。
このトークではそういった場面で役に立つ、Pythonコードの依存関係を明らかにするツールを紹介します。
このツールを作るきっかけや、このツールによって何が明らかにできるかを紹介し、それがソフトウェア開発の中でどのように役立てられるか、についてお話ししたいと思います。",Pythonを使ってアプリケーション開発を行った経験がある,Pythonアプリケーションコードの全体像を捉える方法とその意味や活かし方。,Talk(30min),Intermediate,0%,Tips of development with Python,Japanese,Japanese only,"このセッションではPythonコードの構造（パッケージ間の依存関係など）を可視化するツール（jig-py）についてお話しします。
新しくプロジェクトに参加し全体像を素早く把握したい場合や、コードのアーキテクチャを見直す場合に、全体の関係性を俯瞰して見ることが役に立ちます。

## 背景

このツールを作るきっかけとして、500以上のPythonファイルで構成されるアプリケーションのPython2/3移行プロジェクトに参加しました。アプリケーション基盤の都合でPython2アプリケーションの一部を切り出して、新たなPython 3アプリケーションを作成し、置き換えていく必要がありました。

最初に移行するべき対象を見つけ出すため、簡易的なスクリプトで各パッケージ間の依存関係を明らかにしました。それにより最初に手をつけるべき対象を見いだすことができ、無事プロジェクトを進めることができました。

さらに、実際に可視化して見ると循環参照のような望ましくない構造や、依存が多すぎるモジュールなど改善に生かす手がかりが得られることにも気づきました。

これがこのツールとして作っていこうと思ったきっかけです。

## jig-py について

Javaにはjigという素晴らしい可視化ツールがあり、そちらを参考にjig-pyというツールを作成しています。jig-py では以下の情報が分かりやすく把握できることを目指しています。


・パッケージ同士の依存関係
 　・パッケージ階層レベルに応じたグルーピング
・クラス同士の依存関係

## 可視化がなぜ重要か

ソフトウェア開発は単純な作業ではなく複雑なプロジェクトです。そして、プロジェクトをゴールに向かわせるためには、次に何をすべきかを示す戦略が重要です。さらに、有効な戦略を立てるためには現状を正しく把握することが欠かせません。

これが、なぜ可視化することが重要か、の答えになります。

パッケージやクラスといった大きい単位で構造を明らかにすることで、コード1行1行の詳細度では追うことのできない大きなレベルでの戦略を立てることができるようになります。

例えば、

・健全/不健全な構造の把握
・変更リスクの高いデンジャーゾーンの把握

これにより、テスト戦略や、次期機能開発の生産性向上のための改善領域選び、新人の適切なアサイン領域選びなど、建設的な意思決定が行えるようになります。

そして、それを複数の人、チームでの共通認識として認識できるようになることも重要です。
定点観測し、活動のフィードバックとして利用することで、組織的にも前進させることができるようになります。


構成とタイムラインは以下の通りです。

・導入（1min）
　・自己紹介
・背景（3min）
　・jig-pyを作るに至ったきっかけ
　・名前の由来
・jig-pyの可視化によってわかること（12min）
・可視化がなぜ重要か（10min）
　・開発戦略
　・エンジニア組織の生産性、健全な文化づくり
・まとめ（2min）
　・発表内容のまとめ、今後の展望など
・質疑応答（2min）",yosu,LAPRAS所属。クローラー開発をメインにGAE/Python開発のお手伝いなども。
203963,Pythonではじめるソフトウェア無線,#pyconjp_4,1,5,"ソフトウェア無線を知っていますか？
ソフトウェア無線は無線通信に関わる処理の多くを、回路ではなくソフトウェアによる信号処理で実現したものです。

現在、安価なSDR受信機、OSSなSDR処理系やツールの登場によってソフトウェアエンジニアが電波の世界を覗き、さらには弄ることができる機会が飛躍的に増えています。そして、その中ではPythonが重要な役割を果たしています。

本セッションではUniversal Radio Hacker, GNURadio, Pothoswareの３つを紹介しつつ、それらの中でPythonがどう使われているか、そして活用方法として独自の処理やアプリケーション開発をするためのステップを解説します。

見えない電波が見えるの楽しいよ！",特にありません,"・ソフトウェア無線についての概略知識
・電波から無線通信プロトコルまでの処理・解析方法の概略知識
・Pythonを使ったソフトウェア無線アプリケーションの開発方法
",Talk(30min),Beginner,0%,Anything else basically which doesn’t fall into the types of topics above,Japanese,Japanese only,ソフトウェア無線(SDR - Software Defined Radio)の概要と応用例を紹介しつつ、各種実装の中で使われているPythonの用法と活用方法を解説します。,Taisuke Yamada,普段はJupyter NotebookでPythonをいじっている都内勤務のエンジニア。Pythonだとpython-ucdevをPyPIで公開中。気になる言語はJuliaとRust。この発表は完全に趣味です！
